Date,Team,Acquired,Relinquished,Notes,TEAM_ABBREVIATION,player_name_clean,matched_name,PLAYER_ID,match_score
2022-01-31,Cavaliers,,Darius Garland,placed on IL with sore lower back,CLE,Darius Garland,Darius Garland,1629636,100.0
2022-01-31,Clippers,,Ivica Zubac,placed on IL with right calf injury,LAC,Ivica Zubac,Ivica Zubac,1627826,100.0
2022-01-31,Hawks,,Trae Young,placed on IL with right shoulder injury,ATL,Trae Young,Trae Young,1629027,100.0
2022-01-31,Heat,,Jimmy Butler,placed on IL with right big toe,MIA,Jimmy Butler III,Jimmy Butler III,202710,100.0
2022-01-31,Nets,,LaMarcus Aldridge,placed on IL with sprained left ankle,BKN,LaMarcus Aldridge,LaMarcus Aldridge,200746,100.0
2022-01-31,Warriors,,Nemanja Bjelica,placed on IL with back spasms,GSW,Nemanja Bjelica,Nemanja Bjelica,202357,100.0
2022-01-31,Wizards,,Bradley Beal,placed on IL with sprained left wrist (out for season),WAS,Bradley Beal,Bradley Beal,203078,100.0
2022-01-31,Thunder,,Isaiah Roby,placed on IL with sprained right ankle,OKC,Isaiah Roby,Isaiah Roby,1629676,100.0
2022-02-01,Suns,,Landry Shamet,placed on IL with sprained right ankle,PHX,Landry Shamet,Landry Shamet,1629013,100.0
2022-02-01,Warriors,,Andrew Wiggins,placed on IL with sore left knee,GSW,Andrew Wiggins,Andrew Wiggins,203952,100.0
2022-02-01,Warriors,,Klay Thompson,placed on IL with right Achilles tendon injury,GSW,Klay Thompson,Klay Thompson,202691,100.0
2022-02-01,Warriors,,Stephen Curry,placed on IL with toe injury,GSW,Stephen Curry,Stephen Curry,201939,100.0
2022-02-02,Clippers,,Jay Scrubb,placed on IL with toe injury (out for season),LAC,Jay Scrubb,Jay Scrubb,1630206,100.0
2022-02-02,Jazz,,Joe Ingles,placed on IL with torn ACL in left knee (out for season),UTA,Joe Ingles,Joe Ingles,204060,100.0
2022-02-02,Nuggets,,Aaron Gordon,placed on IL with left hamstring injury,DEN,Aaron Gordon,Aaron Gordon,203932,100.0
2022-02-02,Nuggets,,Nikola Jokic,placed on IL with toe injury,DEN,Nikola Jokic,Nikola Jokić,203999,91.66666666666666
2022-02-02,Wizards,,Thomas Bryant,placed on IL with sprained right ankle,WAS,Thomas Bryant,Thomas Bryant,1628418,100.0
2022-02-03,Hawks,,Louis Williams / Lou Williams,placed on IL with lower back spasms,ATL,Lou Williams,Lou Williams,101150,100.0
2022-02-03,Heat,,Caleb Martin,placed on IL with left Achilles injury,MIA,Caleb Martin,Caleb Martin,1628997,100.0
2022-02-03,Pacers,,Isaiah Jackson,placed on IL with sprained right ankle,IND,Isaiah Jackson,Isaiah Jackson,1630543,100.0
2022-02-03,Spurs,,Dejounte Murray,placed on IL with sprained left wrist,SAS,Dejounte Murray,Dejounte Murray,1627749,100.0
2022-02-03,Spurs,,Doug McDermott,placed on IL with sprained right ankle,SAS,Doug McDermott,Doug McDermott,203926,100.0
2022-02-03,Thunder,,Aaron Wiggins,placed on IL with sprained right ankle,OKC,Aaron Wiggins,Aaron Wiggins,1630598,100.0
2022-02-03,Warriors,,Otto Porter Jr.,placed on IL with tightness in lower back,GSW,Otto Porter Jr.,Otto Porter Jr.,203490,100.0
2022-02-04,Bulls,,Zach LaVine,placed on IL with back spasms,CHI,Zach LaVine,Zach LaVine,203897,100.0
2022-02-04,Hawks,,Danilo Gallinari,placed on IL with right hamstring injury,ATL,Danilo Gallinari,Danilo Gallinari,201568,100.0
2022-02-04,Jazz,,Jordan Clarkson,placed on IL with sore right knee,UTA,Jordan Clarkson,Jordan Clarkson,203903,100.0
2022-02-04,Lakers,,Carmelo Anthony,placed on IL with strained right hamstring,LAL,Carmelo Anthony,Carmelo Anthony,2546,100.0
2022-02-04,Nuggets,,Aaron Gordon,placed on IL with left hamstring injury,DEN,Aaron Gordon,Aaron Gordon,203932,100.0
2022-02-04,Spurs,,Lonnie Walker IV,placed on IL with sore right knee,SAS,Lonnie Walker IV,Lonnie Walker IV,1629022,100.0
2022-02-05,Blazers,,Eric Bledsoe,placed on IL with left Achilles injury (out for season),POR,Eric Bledsoe,Eric Bledsoe,202339,100.0
2022-02-05,Blazers,,Keon Johnson,placed on IL with sprained right ankle,POR,Keon Johnson,Keon Johnson,1630553,100.0
2022-02-05,Thunder,,Luguentz Dort,placed on IL with facial injury,OKC,Luguentz Dort,Luguentz Dort,1629652,100.0
2022-02-06,Bucks,,Grayson Allen,placed on IL with right hip injury,MIL,Grayson Allen,Grayson Allen,1628960,100.0
2022-02-06,Hawks,,Louis Williams / Lou Williams,placed on IL with left hamstring injury,ATL,Lou Williams,Lou Williams,101150,100.0
2022-02-06,Rockets,,Eric Gordon,placed on IL with sore left heel,HOU,Eric Gordon,Eric Gordon,201569,100.0
2022-02-06,Timberwolves,,McKinley Wright IV,placed on IL with UCL injury in left elbow,MIN,McKinley Wright IV,McKinley Wright IV,1630593,100.0
2022-02-07,Grizzlies,,Killian Tillie,placed on IL with sore back,MEM,Killian Tillie,Killian Tillie,1629681,100.0
2022-02-07,Grizzlies,,Yves Pons,placed on IL with left thigh injury,MEM,Yves Pons,Yves Pons,1630582,100.0
2022-02-07,Heat,,Tyler Herro,placed on IL with sore right knee,MIA,Tyler Herro,Tyler Herro,1629639,100.0
2022-02-07,Hornets,,Cody Martin,placed on IL with sore left ankle,CHA,Cody Martin,Cody Martin,1628998,100.0
2022-02-07,Hornets,,James Bouknight,placed on IL with sprained right wrist,CHA,James Bouknight,James Bouknight,1630547,100.0
2022-02-07,Jazz,,Rudy Gay,placed on IL with sore right knee,UTA,Rudy Gay,Rudy Gay,200752,100.0
2022-02-07,Knicks,,Kemba Walker,placed on IL with sore left knee,NYK,Kemba Walker,Kemba Walker,202689,100.0
2022-02-07,Knicks,,Quentin Grimes,placed on IL with sore left knee,NYK,Quentin Grimes,Quentin Grimes,1629656,100.0
2022-02-07,Thunder,,Mike Muscala,placed on IL with right ankle injury (out for season),OKC,Mike Muscala,Mike Muscala,203488,100.0
2022-02-07,Grizzlies,,Santi Aldama,placed on IL with sore right foot,MEM,Santi Aldama,Santi Aldama,1630583,100.0
2022-02-08,Hornets,,Gordon Hayward,placed on IL with sprained left ankle,CHA,Gordon Hayward,Gordon Hayward,202330,100.0
2022-02-08,Knicks,,Mitchell Robinson,placed on IL with sore lower back,NYK,Mitchell Robinson,Mitchell Robinson,1629011,100.0
2022-02-08,Knicks,,Nerlens Noel,placed on IL with sore left knee,NYK,Nerlens Noel,Nerlens Noel,203457,100.0
2022-02-08,Lakers,,Dwight Howard,placed on IL with back injury,LAL,Dwight Howard,Dwight Howard,2730,100.0
2022-02-08,Magic,,Moritz Wagner,placed on IL with rib injury,ORL,Moritz Wagner,Moritz Wagner,1629021,100.0
2022-02-08,Nuggets,,Austin Rivers,placed on IL with right hip flexor injury,DEN,Austin Rivers,Austin Rivers,203085,100.0
2022-02-09,Kings,,Maurice Harkless,placed on IL with sprained right ankle,SAC,Maurice Harkless,Maurice Harkless,203090,100.0
2022-02-09,Timberwolves,,Patrick Beverley,placed on IL with sprained right ankle,MIN,Patrick Beverley,Patrick Beverley,201976,100.0
2022-02-09,Warriors,,Klay Thompson,placed on IL with right Achilles tendon injury,GSW,Klay Thompson,Klay Thompson,202691,100.0
2022-02-10,Heat,,Caleb Martin,placed on IL with left Achilles injury,MIA,Caleb Martin,Caleb Martin,1628997,100.0
2022-02-10,Knicks,,R.J. Barrett,placed on IL with sprained left ankle,NYK,R.J. Barrett,RJ Barrett,1629628,90.9090909090909
2022-02-10,Nets,,James Harden,placed on IL with tightness in left hamstring,BKN,James Harden,James Harden,201935,100.0
2022-02-10,Raptors,,Fred VanVleet,placed on IL with left groin injury,TOR,Fred VanVleet,Fred VanVleet,1627832,100.0
2022-02-10,Warriors,,Andre Iguodala,placed on IL with tightness in lower back,GSW,Andre Iguodala,Andre Iguodala,2738,100.0
2022-02-10,Warriors,,Otto Porter Jr.,placed on IL with left foot injury,GSW,Otto Porter Jr.,Otto Porter Jr.,203490,100.0
2022-02-11,Cavaliers,,Darius Garland,placed on IL with sore lower back,CLE,Darius Garland,Darius Garland,1629636,100.0
2022-02-11,Mavericks,,Marquese Chriss,placed on IL with sore right knee,DAL,Marquese Chriss,Marquese Chriss,1627737,100.0
2022-02-12,Blazers,,Dennis Smith Jr.,placed on IL with strained right elbow,POR,Dennis Smith Jr.,Dennis Smith Jr.,1628372,100.0
2022-02-12,Bulls,,Javonte Green,placed on IL with right foot injury,CHI,Javonte Green,Javonte Green,1629750,100.0
2022-02-12,Bulls,,Zach LaVine,placed on IL with left knee injury,CHI,Zach LaVine,Zach LaVine,203897,100.0
2022-02-12,Grizzlies,,Xavier Tillman,placed on IL with right thigh injury,MEM,Xavier Tillman,Xavier Tillman,1630214,100.0
2022-02-12,Nuggets,,Zeke Nnaji,placed on IL with right hamstring injury,DEN,Zeke Nnaji,Zeke Nnaji,1630192,100.0
2022-02-12,Pacers,,Isaiah Jackson,placed on IL with sprained right ankle,IND,Isaiah Jackson,Isaiah Jackson,1630543,100.0
2022-02-12,Spurs,,Keita Bates-Diop,placed on IL with facial injury,SAS,Keita Bates-Diop,Keita Bates-Diop,1628966,100.0
2022-02-12,Spurs,,Zach Collins,placed on IL with left ankle injury,SAS,Zach Collins,Zach Collins,1628380,100.0
2022-02-13,Bucks,,Pat Connaughton,placed on IL with surgery on right hand,MIL,Pat Connaughton,Pat Connaughton,1626192,100.0
2022-02-13,Hawks,,John Collins (Martin),placed on IL with right foot injury,ATL,John Collins,John Collins,1628381,100.0
2022-02-14,Bucks,,Giannis Antetokounmpo,placed on IL with sore left ankle,MIL,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,100.0
2022-02-14,Clippers,,Luke Kennard,placed on IL with sore left ankle,LAC,Luke Kennard,Luke Kennard,1628379,100.0
2022-02-14,Kings,,Jeremy Lamb,placed on IL with sore left ankle,SAC,Jeremy Lamb,Jeremy Lamb,203087,100.0
2022-02-14,Thunder,,Luguentz Dort,placed on IL with torn labrum in left shoulder (out for season),OKC,Luguentz Dort,Luguentz Dort,1629652,100.0
2022-02-15,Celtics,,Robert Williams III,placed on IL with tightness in right calf,BOS,Robert Williams III,Robert Williams III,1629057,100.0
2022-02-15,Grizzlies,,Ja Morant,placed on IL with sore left ankle,MEM,Ja Morant,Ja Morant,1629630,100.0
2022-02-15,Heat,,Dewayne Dedmon,placed on IL with tightness in lower back / lower back spasms,MIA,Dewayne Dedmon,Dewayne Dedmon,203473,100.0
2022-02-15,Lakers,,Avery Bradley,placed on IL with right knee injury,LAL,Avery Bradley,Avery Bradley,202340,100.0
2022-02-15,Thunder,,Kenrich Williams,placed on IL with sprained right knee (out for season),OKC,Kenrich Williams,Kenrich Williams,1629026,100.0
2022-02-16,Celtics,,Marcus Smart,placed on IL with sprained right ankle,BOS,Marcus Smart,Marcus Smart,203935,100.0
2022-02-16,Kings,,Davion Mitchell,placed on IL with sore right hand,SAC,Davion Mitchell,Davion Mitchell,1630558,100.0
2022-02-16,Spurs,,Tre Jones,placed on IL with sore right knee,SAS,Tre Jones,Tre Jones,1630200,100.0
2022-02-16,Wizards,,Rui Hachimura,placed on IL with sprained right ankle,WAS,Rui Hachimura,Rui Hachimura,1629060,100.0
2022-02-17,Bucks,,DeAndre' Bembry,placed on IL with left thumb injury,MIL,DeAndre' Bembry,DeAndre' Bembry,1627761,100.0
2022-02-17,Bucks,,Grayson Allen,placed on IL with sore left hip,MIL,Grayson Allen,Grayson Allen,1628960,100.0
2022-02-17,Lakers,,Anthony Davis,placed on IL with sprained right foot,LAL,Anthony Davis,Anthony Davis,203076,100.0
2022-02-17,Rockets,,Eric Gordon,placed on IL with right groin injury,HOU,Eric Gordon,Eric Gordon,201569,100.0
2022-02-23,Blazers,,Jusuf Nurkic,placed on IL with plantar fasciitis in left foot (out for season),POR,Jusuf Nurkic,Jusuf Nurkić,203994,91.66666666666666
2022-02-23,Cavaliers,,Darius Garland,placed on IL with sore lower back,CLE,Darius Garland,Darius Garland,1629636,100.0
2022-02-24,Cavaliers,,Caris LeVert,placed on IL with sprained right foot,CLE,Caris LeVert,Caris LeVert,1627747,100.0
2022-02-24,Jazz,,Jared Butler,placed on IL with sprained right ankle,UTA,Jared Butler,Jared Butler,1630215,100.0
2022-02-24,Nuggets,,Zeke Nnaji,placed on IL with sore knee,DEN,Zeke Nnaji,Zeke Nnaji,1630192,100.0
2022-02-24,Thunder,,Ty Jerome,placed on IL with sore left hip (out for season),OKC,Ty Jerome,Ty Jerome,1629660,100.0
2022-02-25,Cavaliers,,Rajon Rondo,placed on IL with right big toe injury,CLE,Rajon Rondo,Rajon Rondo,200765,100.0
2022-02-25,Hawks,,Louis Williams / Lou Williams,placed on IL with left hip injury,ATL,Lou Williams,Lou Williams,101150,100.0
2022-02-25,Pacers,,Chris Duarte,placed on IL with left big toe injury,IND,Chris Duarte,Chris Duarte,1630537,100.0
2022-02-25,Spurs,,Josh Richardson,placed on IL with sore right shoulder,SAS,Josh Richardson,Josh Richardson,1626196,100.0
2022-02-25,Spurs,,Joshua Primo,placed on IL with sore right wrist,SAS,Joshua Primo,Joshua Primo,1630563,100.0
2022-02-25,Spurs,,Romeo Langford,placed on IL with left groin injury,SAS,Romeo Langford,Romeo Langford,1629641,100.0
2022-02-25,Suns,,Aaron Holiday,placed on IL with sore right ankle,PHX,Aaron Holiday,Aaron Holiday,1628988,100.0
2022-02-25,Thunder,,Josh Giddey,placed on IL with sore right hip (out for season),OKC,Josh Giddey,Josh Giddey,1630581,100.0
2022-02-26,Kings,,Richaun Holmes,placed on IL with sore back,SAC,Richaun Holmes,Richaun Holmes,1626158,100.0
2022-02-26,Knicks,,Quentin Grimes,placed on IL with right knee injury,NYK,Quentin Grimes,Quentin Grimes,1629656,100.0
2022-02-26,Spurs,,Jakob Poeltl,placed on IL with sore lower back,SAS,Jakob Poeltl,Jakob Poeltl,1627751,100.0
2022-02-26,Spurs,,Keldon Johnson,placed on IL with sore lower back,SAS,Keldon Johnson,Keldon Johnson,1629640,100.0
2022-02-27,Blazers,,Justise Winslow,placed on IL with sore right Achilles,POR,Justise Winslow,Justise Winslow,1626159,100.0
2022-02-27,Hornets,,Nick Richards,placed on IL with sore right foot,CHA,Nick Richards,Nick Richards,1630208,100.0
2022-02-27,Mavericks,,Trey Burke,placed on IL with sprained left shoulder,DAL,Trey Burke,Trey Burke,203504,100.0
2022-02-27,Pacers,,Lance Stephenson,placed on IL with sprained left ankle,IND,Lance Stephenson,Lance Stephenson,202362,100.0
2022-02-27,Pistons,,Marvin Bagley III,placed on IL with sprained left ankle,DET,Marvin Bagley III,Marvin Bagley III,1628963,100.0
2022-02-27,Rockets,,Kevin Porter Jr.,placed on IL with sprained left ankle,HOU,Kevin Porter Jr.,Kevin Porter Jr.,1629645,100.0
2022-02-28,Grizzlies,,John Konchar,placed on IL with sprained left ankle,MEM,John Konchar,John Konchar,1629723,100.0
2022-02-28,Hornets,,James Bouknight,placed on IL with sore neck,CHA,James Bouknight,James Bouknight,1630547,100.0
2022-03-01,Raptors,,D.J. Wilson,placed on IL with sore left knee,TOR,D.J. Wilson,D.J. Wilson,1628391,100.0
2022-03-01,Raptors,,Fred VanVleet,placed on IL with sore right knee,TOR,Fred VanVleet,Fred VanVleet,1627832,100.0
2022-03-02,Celtics,,Jaylen Brown,placed on IL with sprained right ankle,BOS,Jaylen Brown,Jaylen Brown,1627759,100.0
2022-03-02,Rockets,,Dennis Schröder,placed on IL with sprained right ankle,HOU,Dennis Schröder,Dennis Schröder,203471,100.0
2022-03-02,Rockets,,Eric Gordon,placed on IL with right groin injury,HOU,Eric Gordon,Eric Gordon,201569,100.0
2022-03-03,Heat,,Jimmy Butler,placed on IL with left big toe injury,MIA,Jimmy Butler III,Jimmy Butler III,202710,100.0
2022-03-03,Heat,,P.J. Tucker,placed on IL with left knee injury,MIA,P.J. Tucker,P.J. Tucker,200782,100.0
2022-03-03,Mavericks,,Maximilian Kleber / Maxi Kleber,placed on IL with sore right ankle,DAL,Maxi Kleber,Maxi Kleber,1628467,100.0
2022-03-03,Pistons,,Frank Jackson,placed on IL with back spasms,DET,Frank Jackson,Frank Jackson,1628402,100.0
2022-03-03,Raptors,,David Johnson (Ricardo),placed on IL with left knee injury,TOR,David Johnson,David Johnson,1630525,100.0
2022-03-04,Knicks,,Obi Toppin,placed on IL with strained left hamstring,NYK,Obi Toppin,Obi Toppin,1630167,100.0
2022-03-04,Magic,,Markelle Fultz,placed on IL with left knee injury,ORL,Markelle Fultz,Markelle Fultz,1628365,100.0
2022-03-04,Timberwolves,,Anthony Edwards,placed on IL with patella tendinopathy in left knee,MIN,Anthony Edwards,Anthony Edwards,1630162,100.0
2022-03-04,Warriors,,Gary Payton II,placed on IL with sore left knee,GSW,Gary Payton II,Gary Payton II,1627780,100.0
2022-03-05,76ers,,James Harden,placed on IL with left hamstring injury,PHI,James Harden,James Harden,201935,100.0
2022-03-05,Bucks,,Wesley Matthews,placed on IL with left hamstring injury,MIL,Wesley Matthews,Wesley Matthews,202083,100.0
2022-03-05,Celtics,,Aaron Nesmith,placed on IL with sprained right ankle,BOS,Aaron Nesmith,Aaron Nesmith,1630174,100.0
2022-03-05,Jazz,,Mike Conley Jr.,placed on IL with right knee injury,UTA,Mike Conley,Mike Conley,201144,100.0
2022-03-05,Magic,,Jalen Suggs,placed on IL with sprained right ankle,ORL,Jalen Suggs,Jalen Suggs,1630591,100.0
2022-03-05,Mavericks,,Luka Doncic,placed on IL with toe injury,DAL,Luka Dončić,Luka Dončić,1629029,100.0
2022-03-05,Timberwolves,,Patrick Beverley,placed on IL with sore right ankle,MIN,Patrick Beverley,Patrick Beverley,201976,100.0
2022-03-06,Knicks,,Nerlens Noel,placed on IL with sore left foot (out for season),NYK,Nerlens Noel,Nerlens Noel,203457,100.0
2022-03-06,Raptors,,Malachi Flynn,placed on IL with strained left hamstring,TOR,Malachi Flynn,Malachi Flynn,1630201,100.0
2022-03-06,Thunder,,Isaiah Roby,placed on IL with sore lower back,OKC,Isaiah Roby,Isaiah Roby,1629676,100.0
2022-03-07,Bucks,,Grayson Allen,placed on IL with sore left hip,MIL,Grayson Allen,Grayson Allen,1628960,100.0
2022-03-07,Bulls,,Nikola Vucevic,placed on IL with strained right hamstring,CHI,Nikola Vučević,Nikola Vučević,202696,100.0
2022-03-07,Hawks,,Kevin Huerter,placed on IL with sore left shoulder,ATL,Kevin Huerter,Kevin Huerter,1628989,100.0
2022-03-07,Kings,,Jeremy Lamb,placed on IL with sore left hip,SAC,Jeremy Lamb,Jeremy Lamb,203087,100.0
2022-03-07,Kings,,Maurice Harkless,placed on IL with sprained right ankle,SAC,Maurice Harkless,Maurice Harkless,203090,100.0
2022-03-07,Nets,,LaMarcus Aldridge,placed on IL with right hip impingement,BKN,LaMarcus Aldridge,LaMarcus Aldridge,200746,100.0
2022-03-07,Nuggets,,Will Barton,placed on IL with sprained left ankle,DEN,Will Barton,Will Barton,203115,100.0
2022-03-07,Rockets,,Eric Gordon,placed on IL with right hamstring injury,HOU,Eric Gordon,Eric Gordon,201569,100.0
2022-03-07,Spurs,,Keita Bates-Diop,placed on IL with sore lower back,SAS,Keita Bates-Diop,Keita Bates-Diop,1628966,100.0
2022-03-07,Timberwolves,,D'Angelo Russell,placed on IL with hamstring injury,MIN,D'Angelo Russell,D'Angelo Russell,1626156,100.0
2022-03-07,Warriors,,Andrew Wiggins,placed on IL with sore left foot,GSW,Andrew Wiggins,Andrew Wiggins,203952,100.0
2022-03-07,Warriors,,Klay Thompson,placed on IL with right Achilles tendon injury,GSW,Klay Thompson,Klay Thompson,202691,100.0
2022-03-07,Warriors,,Stephen Curry,placed on IL with sore left hand,GSW,Stephen Curry,Stephen Curry,201939,100.0
2022-03-08,Knicks,,Cameron Reddish / Cam Reddish,placed on IL with sprained/separated right shoulder (out for season),NYK,Cam Reddish,Cam Reddish,1629629,100.0
2022-03-08,Pelicans,,Brandon Ingram,placed on IL with right hamstring injury,NOP,Brandon Ingram,Brandon Ingram,1627742,100.0
2022-03-08,Pistons,,Isaiah Stewart,placed on IL with right knee injury,DET,Isaiah Stewart,Isaiah Stewart,1630191,100.0
2022-03-08,Spurs,,Romeo Langford,placed on IL with strained right hamstring,SAS,Romeo Langford,Romeo Langford,1629641,100.0
2022-03-09,76ers,,Danny Green,placed on IL with finger injury,PHI,Danny Green,Danny Green,201980,100.0
2022-03-09,Bucks,,Lindell Wigginton,placed on IL with sprained right ankle,MIL,Lindell Wigginton,Lindell Wigginton,1629623,100.0
2022-03-09,Magic,,Markelle Fultz,placed on IL with left knee injury,ORL,Markelle Fultz,Markelle Fultz,1628365,100.0
2022-03-09,Pistons,,Killian Hayes,placed on IL with right adductor injury,DET,Killian Hayes,Killian Hayes,1630165,100.0
2022-03-09,Rockets,,Jae'Sean Tate,placed on IL with sore left ankle,HOU,Jae'Sean Tate,Jae'Sean Tate,1630256,100.0
2022-03-09,Timberwolves,,Patrick Beverley,placed on IL with sore right ankle,MIN,Patrick Beverley,Patrick Beverley,201976,100.0
2022-03-10,Jazz,,Bojan Bogdanovic,placed on IL with right leg injury,UTA,Bojan Bogdanovic,Bojan Bogdanovic,202711,100.0
2022-03-10,Nuggets,,Zeke Nnaji,placed on IL with sore knee,DEN,Zeke Nnaji,Zeke Nnaji,1630192,100.0
2022-03-10,Pistons,,Hamidou Diallo,placed on IL with left finger injury (out for season),DET,Hamidou Diallo,Hamidou Diallo,1628977,100.0
2022-03-11,Blazers,,Anfernee Simons,placed on IL with left knee injury (out for season),POR,Anfernee Simons,Anfernee Simons,1629014,100.0
2022-03-11,Heat,,Caleb Martin,placed on IL with hyperextended left knee,MIA,Caleb Martin,Caleb Martin,1628997,100.0
2022-03-11,Timberwolves,,Jordan McLaughlin,placed on IL with right groin injury,MIN,Jordan McLaughlin,Jordan McLaughlin,1629162,100.0
2022-03-11,Jazz,,Udoka Azubuike,placed on IL with sprained right ankle (out for season),UTA,Udoka Azubuike,Udoka Azubuike,1628962,100.0
2022-03-12,Bulls,,Zach LaVine,placed on IL with sore left knee,CHI,Zach LaVine,Zach LaVine,203897,100.0
2022-03-12,Cavaliers,,Lauri Markkanen,placed on IL with sore right ankle,CLE,Lauri Markkanen,Lauri Markkanen,1628374,100.0
2022-03-12,Heat,,Jimmy Butler,placed on IL with left big toe injury,MIA,Jimmy Butler III,Jimmy Butler III,202710,100.0
2022-03-12,Heat,,Victor Oladipo,placed on IL with right knee injury,MIA,Victor Oladipo,Victor Oladipo,203506,100.0
2022-03-12,Jazz,,Trent Forrest,placed on IL with sprained right wrist,UTA,Trent Forrest,Trent Forrest,1630235,100.0
2022-03-12,Nuggets,,Aaron Gordon,placed on IL with sore right foot,DEN,Aaron Gordon,Aaron Gordon,203932,100.0
2022-03-12,Raptors,,Fred VanVleet,placed on IL with sore right knee,TOR,Fred VanVleet,Fred VanVleet,1627832,100.0
2022-03-12,Spurs,,Dejounte Murray,placed on IL with left calf injury,SAS,Dejounte Murray,Dejounte Murray,1627749,100.0
2022-03-12,Spurs,,Jakob Poeltl,placed on IL with sore lower back,SAS,Jakob Poeltl,Jakob Poeltl,1627751,100.0
2022-03-12,Timberwolves,,Patrick Beverley,placed on IL with ear injury,MIN,Patrick Beverley,Patrick Beverley,201976,100.0
2022-03-12,Wizards,,Kristaps Porzingis,placed on IL with right knee injury,WAS,Kristaps Porziņģis,Kristaps Porziņģis,204001,100.0
2022-03-13,Bucks,,DeAndre' Bembry,placed on IL with surgery on right knee,MIL,DeAndre' Bembry,DeAndre' Bembry,1627761,100.0
2022-03-13,Hawks,,John Collins (Martin),placed on IL with strained right foot,ATL,John Collins,John Collins,1628381,100.0
2022-03-13,Nets,,David Duke Jr.,placed on IL with sprained left ankle,BKN,David Duke Jr.,David Duke Jr.,1630561,100.0
2022-03-13,Spurs,,Doug McDermott,placed on IL with sprained right ankle (out for season),SAS,Doug McDermott,Doug McDermott,203926,100.0
2022-03-13,Spurs,,Keita Bates-Diop,placed on IL with sore lower back,SAS,Keita Bates-Diop,Keita Bates-Diop,1628966,100.0
2022-03-14,Cavaliers,,Dean Wade,placed on IL with torn meniscus in right knee (out for season),CLE,Dean Wade,Dean Wade,1629731,100.0
2022-03-14,Cavaliers,,Rajon Rondo,placed on IL with sprained right ankle,CLE,Rajon Rondo,Rajon Rondo,200765,100.0
2022-03-14,Hawks,,Danilo Gallinari,placed on IL with sore right Achilles,ATL,Danilo Gallinari,Danilo Gallinari,201568,100.0
2022-03-14,Jazz,,Bojan Bogdanovic,placed on IL with strained left calf,UTA,Bojan Bogdanovic,Bojan Bogdanovic,202711,100.0
2022-03-14,Timberwolves,,Naz Reid,placed on IL with back spasms,MIN,Naz Reid,Naz Reid,1629675,100.0
2022-03-15,Grizzlies,,Ja Morant,placed on IL with sore back,MEM,Ja Morant,Ja Morant,1629630,100.0
2022-03-15,Jazz,,Danuel House Jr.,placed on IL with left knee injury,UTA,Danuel House Jr.,Danuel House Jr.,1627863,100.0
2022-03-15,Magic,,Bol Bol,placed on IL with surgery on right foot (out for season),ORL,Bol Bol,Bol Bol,1629626,100.0
2022-03-15,Magic,,Jalen Suggs,placed on IL with right ankle injury,ORL,Jalen Suggs,Jalen Suggs,1630591,100.0
2022-03-15,Timberwolves,,Jaden McDaniels,placed on IL with sprained left ankle,MIN,Jaden McDaniels,Jaden McDaniels,1630183,100.0
2022-03-16,Pistons,,Jerami Grant,placed on IL with right knee inflammation,DET,Jerami Grant,Jerami Grant,203924,100.0
2022-03-16,Rockets,,Eric Gordon,placed on IL with right knee tendinitis,HOU,Eric Gordon,Eric Gordon,201569,100.0
2022-03-17,Jazz,,Donovan Mitchell,placed on IL with right calf injury,UTA,Donovan Mitchell,Donovan Mitchell,1628378,100.0
2022-03-17,Magic,,Wendell Carter Jr.,placed on IL with sprained left ankle,ORL,Wendell Carter Jr.,Wendell Carter Jr.,1628976,100.0
2022-03-17,Rockets,,Usman Garuba,placed on IL with sprained left ankle,HOU,Usman Garuba,Usman Garuba,1630586,100.0
2022-03-17,Warriors,,Stephen Curry,placed on IL with sprained left foot,GSW,Stephen Curry,Stephen Curry,201939,100.0
2022-03-17,Wizards,,Vernon Carey Jr.,placed on IL with strained right calf,WAS,Vernon Carey Jr.,Vernon Carey Jr.,1630176,100.0
2022-03-18,Grizzlies,,Killian Tillie,placed on IL with sore left knee (out for season),MEM,Killian Tillie,Killian Tillie,1629681,100.0
2022-03-18,Heat,,Jimmy Butler,placed on IL with sprained right ankle,MIA,Jimmy Butler III,Jimmy Butler III,202710,100.0
2022-03-18,Heat,,Victor Oladipo,placed on IL with lower back spasms,MIA,Victor Oladipo,Victor Oladipo,203506,100.0
2022-03-18,Kings,,De'Aaron Fox,placed on IL with right hand injury (out for season),SAC,De'Aaron Fox,De'Aaron Fox,1628368,100.0
2022-03-18,Pacers,,Chris Duarte,placed on IL with left big toe injury (out for season),IND,Chris Duarte,Chris Duarte,1630537,100.0
2022-03-18,Raptors,,David Johnson (Ricardo),placed on IL with left knee injury,TOR,David Johnson,David Johnson,1630525,100.0
2022-03-18,Spurs,,Josh Richardson,placed on IL with left calf injury,SAS,Josh Richardson,Josh Richardson,1626196,100.0
2022-03-19,Bucks,,Giannis Antetokounmpo,placed on IL with sore right knee,MIL,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,100.0
2022-03-19,Grizzlies,,Ja Morant,placed on IL with sore right knee,MEM,Ja Morant,Ja Morant,1629630,100.0
2022-03-19,Jazz,,Mike Conley Jr.,placed on IL with right knee injury,UTA,Mike Conley,Mike Conley,201144,100.0
